Node,SIR,Infected_sum
1498,0.0028,0
1499,0.00866,0
1500,0.00234,0
1501,0.00438,0
1502,0.00806,0
1503,0.00446,0
1504,0.00391,0
1505,0.00761,0
1506,0.00572,0
1507,0.00456,0
1508,0.00447,0
1509,0.00179,0
1510,0.00405,0
1511,0.00753,0
1512,0.00451,0
1513,0.00162,0
1514,0.00752,0
1515,0.00663,0
1516,0.00256,0
1517,0.00321,0
1518,0.00365,0
1519,0.00246,0
1520,0.00418,0
1521,0.00337,0
1522,0.00603,0
1523,0.00145,0
1524,0.00296,0
1525,0.00253,0
1526,0.00925,0
1527,0.00575,0
1528,0.00122,0
1529,0.00146,0
1530,0.00363,0
1531,0.00654,0
1532,0.00411,0
1533,0.01001,0
1534,0.00158,0
1535,0.00059,0
1536,0.00312,0
1537,0.00548,0
1538,0.0043,0
1539,0.00384,0
1540,0.00172,0
1541,0.00293,0
1542,0.00645,0
1543,0.00484,0
1544,0.0035,0
1545,0.00284,0
1546,0.00834,0
1547,0.00205,0
1548,0.00218,0
1549,0.00215,0
1550,0.00125,0
1551,0.00041,0
1552,0.00216,0
1553,0.00564,0
1554,0.00274,0
1555,0.00593,0
1556,0.00897,0
1557,0.0075,0
1558,0.00195,0
1559,0.00189,0
1560,0.00225,0
1561,0.00409,0
1562,0.00626,0
1563,0.00818,0
1564,0.00245,0
1565,0.00496,0
1566,0.00475,0
1567,0.0081,0
1568,0.00161,0
1569,0.00463,0
1570,0.00305,0
1571,0.00389,0
1572,0.00428,0
1573,0.00274,0
1574,0.00346,0
1575,0.00578,0
1576,0.00167,0
1577,0.00865,0
1578,0.00799,0
1579,0.00065,0
1580,0.00558,0
1581,0.00674,0
1582,0.00243,0
1583,0.01112,0
1584,0.00271,0
1585,0.0029,0
1586,0.00391,0
1587,0.00131,0
1588,0.00387,0
1589,0.0052,0
1590,0.00382,0
1591,0.00311,0
1592,0.00844,0
1593,0.00278,0
1594,0.0027,0
1595,0.00387,0
1596,0.00888,0
1597,0.00351,0
1598,0.0043,0
1599,0.00192,0
1600,0.00375,0
1601,0.00304,0
1602,0.00577,0
1603,0.00386,0
1604,0.00512,0
1605,0.00637,0
1606,0.00732,0
1607,0.00947,0
1608,0.00276,0
1609,0.0039,0
1610,0.00335,0
1611,0.00294,0
1612,0.00492,0
1613,0.00357,0
1614,0.00165,0
1615,0.00174,0
1616,0.00418,0
1617,0.00344,0
1618,0.00376,0
1619,0.00426,0
1620,0.01032,0
1621,0.00088,0
1622,0.00515,0
1623,0.00226,0
1624,0.0046,0
1625,0.00282,0
1626,0.00136,0
1627,0.00296,0
1628,0.00382,0
1629,0.00276,0
1630,0.00384,0
1631,0.005,0
1632,0.0015,0
1633,0.00571,0
1634,0.00232,0
1635,0.00378,0
1636,0.00987,0
1637,0.00302,0
1638,0.01099,0
1639,0.00742,0
1640,0.00565,0
1641,0.01133,0
1642,0.00133,0
1643,0.00348,0
1644,0.00565,0
1645,0.0079,0
1646,0.00242,0
1647,0.00189,0
1648,0.0051,0
1649,0.00043,0
1650,0.00079,0
1651,0.0054,0
1652,0.00331,0
1653,0.00295,0
1654,0.00502,0
1655,0.00101,0
1656,0.00321,0
1657,0.00483,0
1658,0.00647,0
1659,0.00853,0
1660,0.00201,0
1661,0.00206,0
1662,0.00214,0
1663,0.00632,0
1664,0.00545,0
1665,0.00299,0
1666,0.0024,0
1667,0.01154,0
1668,0.00454,0
1669,0.0046,0
1670,0.00241,0
1671,0.00683,0
1672,0.00253,0
1673,0.01124,0
1674,0.00237,0
1675,0.00632,0
1676,0.00707,0
1677,0.00115,0
1678,0.00716,0
1679,0.00516,0
1680,0.00865,0
1681,0.00311,0
1682,0.00623,0
1683,0.00806,0
1684,0.01222,0
1685,0.00471,0
1686,0.00217,0
1687,0.00331,0
1688,0.00704,0
1689,0.00196,0
1690,0.00678,0
1691,0.00381,0
1692,0.005,0
1693,0.00126,0
1694,0.00122,0
1695,0.00251,0
1696,0.00312,0
1697,0.00058,0
1698,0.00298,0
1699,0.00239,0
1700,0.00502,0
1701,0.00186,0
1702,0.00707,0
1703,0.0028,0
1704,0.00345,0
1705,0.0015,0
1706,0.00352,0
1707,0.00097,0
1708,0.00368,0
1709,0.00363,0
1710,0.00175,0
1711,0.00357,0
1712,0.00343,0
1713,0.00968,0
1714,0.00047,0
1715,0.00128,0
1716,0.00515,0
1717,0.0034,0
1718,0.00256,0
1719,0.00126,0
1720,0.00297,0
1721,0.00811,0
1722,0.00587,0
1723,0.00333,0
1724,0.00681,0
1725,0.0047,0
1726,0.00823,0
1727,0.00265,0
1728,0.00182,0
1729,0.00336,0
1730,0.0049,0
1731,0.00327,0
1732,0.00168,0
1733,0.00334,0
1734,0.00056,0
1735,0.00657,0
1736,0.0035,0
1737,0.01041,0
1738,0.00545,0
1739,0.00345,0
1740,0.00182,0
1741,0.0013,0
1742,0.00536,0
1743,0.00059,0
1744,0.00487,0
1745,0.00253,0
1746,0.0047,0
1747,0.00399,0
1748,0.00467,0
1749,0.00291,0
1750,0.0034,0
1751,0.00206,0
1752,0.01112,0
1753,0.00163,0
1754,0.00215,0
1755,0.00339,0
1756,0.00572,0
1757,0.00341,0
1758,0.00375,0
1759,0.00523,0
1760,0.00686,0
1761,0.00435,0
1762,0.00344,0
1763,0.00253,0
1764,0.00485,0
1765,0.00112,0
1766,0.00311,0
1767,0.00161,0
1768,0.00169,0
1769,0.00128,0
1770,0.0027,0
1771,0.00582,0
1772,0.00231,0
1773,0.0054,0
1774,0.00979,0
1775,0.00365,0
1776,0.00445,0
1777,0.00918,0
1778,0.00351,0
1779,0.0018,0
1780,0.00628,0
1781,0.00272,0
1782,0.0041,0
1783,0.00582,0
1784,0.00421,0
1785,0.00285,0
1786,0.00247,0
1787,0.00137,0
1788,0.00427,0
1789,0.00351,0
1790,0.00274,0
1791,0.00175,0
1792,0.00417,0
1793,0.00157,0
1794,0.00331,0
1795,0.01004,0
1796,0.00446,0
1797,0.00113,0
1798,0.00878,0
1799,0.00333,0
1800,0.00205,0
1801,0.0054,0
1802,0.00423,0
1803,0.00545,0
1804,0.00147,0
1805,0.00238,0
1806,0.00126,0
1807,0.00559,0
1808,0.00815,0
1809,0.0019,0
1810,0.00231,0
1811,0.00237,0
1812,0.00184,0
1813,0.00499,0
1814,0.00579,0
1815,0.0026,0
1816,0.00256,0
1817,0.00061,0
1818,0.00237,0
1819,0.00055,0
1820,0.0013,0
1821,0.00365,0
1822,0.00469,0
1823,0.0025,0
1824,0.00528,0
1825,0.00196,0
1826,0.00197,0
1827,0.00534,0
1828,0.0045,0
1829,0.00207,0
1830,0.00321,0
1831,0.00338,0
1832,0.0044,0
1833,0.00216,0
1834,0.00704,0
1835,0.00393,0
1836,0.00485,0
1837,0.00131,0
1838,0.00159,0
1839,0.00522,0
1840,0.01009,0
1841,0.00486,0
1842,0.00439,0
1843,0.00481,0
1844,0.00534,0
1845,0.00194,0
1846,0.00487,0
1847,0.00514,0
1848,0.002,0
1849,0.00217,0
1850,0.00404,0
1851,0.00468,0
1852,0.00329,0
1853,0.00575,0
1854,0.00513,0
1855,0.00312,0
1856,0.00298,0
1857,0.00557,0
1858,0.0045,0
1859,0.00432,0
1860,0.00101,0
1861,0.00385,0
1862,0.00659,0
1863,0.00559,0
1864,0.00773,0
1865,0.0059,0
1866,0.00376,0
1867,0.00565,0
1868,0.00121,0
1869,0.00321,0
1870,0.00359,0
1871,0.00433,0
1872,0.00429,0
1873,0.0045,0
1874,0.00221,0
1875,0.00582,0
1876,0.00477,0
1877,0.00231,0
1878,0.00202,0
1879,0.00983,0
1880,0.00487,0
1881,0.00041,0
1882,0.00236,0
1883,0.00179,0
1884,0.00137,0
1885,0.00537,0
1886,0.00542,0
1887,0.00703,0
1888,0.00372,0
1889,0.00139,0
1890,0.00252,0
1891,0.00448,0
1892,0.00356,0
1893,0.00167,0
1894,0.0032,0
1895,0.00184,0
1896,0.00477,0
1897,0.00359,0
1898,0.00402,0
1899,0.00579,0
1900,0.00299,0
1901,0.00349,0
1902,0.01009,0
1903,0.00332,0
1904,0.00533,0
1905,0.00087,0
1906,0.00416,0
1907,0.00307,0
1908,0.00295,0
1909,0.0045,0
1910,0.00178,0
1911,0.00346,0
1912,0.00145,0
1913,0.00419,0
1914,0.00436,0
1915,0.00262,0
1916,0.00222,0
1917,0.00314,0
1918,0.00473,0
1919,0.00265,0
1920,0.00038,0
1921,0.0018,0
1922,0.00181,0
1923,0.00251,0
1924,0.00371,0
1925,0.00589,0
1926,0.00167,0
1927,0.00324,0
1928,0.00298,0
1929,0.00698,0
1930,0.00262,0
1931,0.00409,0
1932,0.0094,0
1933,0.00263,0
1934,0.00421,0
1935,0.00789,0
1936,0.00396,0
1937,0.00312,0
1938,0.01049,0
1939,0.00297,0
1940,0.00777,0
1941,0.00662,0
1942,0.00323,0
1943,0.00443,0
1944,0.00272,0
1945,0.00199,0
1946,0.00286,0
1947,0.00781,0
1948,0.00725,0
1949,0.00419,0
1950,0.00258,0
1951,0.00237,0
1952,0.00528,0
1953,0.00375,0
1954,0.00092,0
1955,0.00243,0
1956,0.00816,0
1957,0.00677,0
1958,0.00674,0
1959,0.00479,0
1960,0.01543,0
1961,0.00258,0
1962,0.00124,0
1963,0.00632,0
1964,0.00243,0
1965,0.00239,0
1966,0.00046,0
1967,0.0008,0
1968,0.00457,0
1969,0.00394,0
1970,0.00517,0
1971,0.00063,0
1972,0.00314,0
1973,0.00409,0
1974,0.0019,0
1975,0.00293,0
1976,0.00596,0
1977,0.00856,0
1978,0.00624,0
1979,0.00038,0
1980,0.00092,0
1981,0.00117,0
1982,0.00976,0
1983,0.00468,0
1984,0.00862,0
1985,0.0024,0
1986,0.00971,0
1987,0.00622,0
1988,0.00292,0
1989,0.00612,0
1990,0.0025,0
1991,0.00701,0
1992,0.00238,0
1993,0.00443,0
1994,0.002,0
1995,0.00197,0
1996,0.00532,0
1997,0.00404,0
1998,0.00145,0
1999,0.00418,0
2000,0.00519,0
2001,0.00546,0
2002,0.00332,0
2003,0.00825,0
2004,0.00485,0
2005,0.00161,0
2006,0.00385,0
2007,0.006,0
2008,0.00588,0
2009,0.00293,0
2010,0.00429,0
2011,0.00225,0
2012,0.00205,0
2013,0.00549,0
2014,0.00539,0
2015,0.01022,0
2016,0.00411,0
2017,0.00093,0
2018,0.00477,0
2019,0.00292,0
2020,0.0027,0
2021,0.00163,0
2022,0.00166,0
2023,0.00197,0
2024,0.00215,0
2025,0.00216,0
2026,0.00299,0
2027,0.00209,0
2028,0.00545,0
2029,0.00609,0
2030,0.00358,0
2031,0.00722,0
2032,0.00228,0
2033,0.00106,0
2034,0.0033,0
2035,0.0055,0
2036,0.00338,0
2037,0.00158,0
2038,0.00198,0
2039,0.00111,0
2040,0.00098,0
2041,0.0039,0
2042,0.00679,0
2043,0.00603,0
2044,0.0041,0
2045,0.00293,0
2046,0.00689,0
2047,0.00047,0
2048,0.00572,0
2049,0.00363,0
2050,0.00207,0
2051,0.00172,0
2052,0.00346,0
2053,0.00522,0
2054,0.00228,0
2055,0.00644,0
2056,0.00501,0
2057,0.00557,0
2058,0.00488,0
2059,0.00133,0
2060,0.00375,0
2061,0.00243,0
2062,0.00251,0
2063,0.00256,0
2064,0.00455,0
2065,0.00265,0
2066,0.00132,0
2067,0.00846,0
2068,0.00492,0
2069,0.00046,0
2070,0.00846,0
2071,0.00124,0
2072,0.00539,0
2073,0.00073,0
2074,0.00184,0
2075,0.00276,0
2076,0.00059,0
2077,0.00364,0
2078,0.00496,0
2079,0.01133,0
2080,0.00737,0
2081,0.00322,0
2082,0.00316,0
2083,0.00197,0
2084,0.00049,0
2085,0.00289,0
2086,0.00383,0
2087,0.00672,0
2088,0.0088,0
2089,0.00495,0
2090,0.00134,0
2091,0.00536,0
2092,0.00114,0
2093,0.00966,0
2094,0.00455,0
2095,0.00524,0
2096,0.00383,0
2097,0.0033,0
2098,0.00315,0
2099,0.00443,0
2100,0.00692,0
2101,0.00566,0
2102,0.00541,0
2103,0.00257,0
2104,0.00217,0
2105,0.00251,0
2106,0.006,0
2107,0.00105,0
2108,0.00063,0
2109,0.00583,0
2110,0.00304,0
2111,0.00233,0
2112,0.0025,0
2113,0.00245,0
2114,0.01107,0
2115,0.00188,0
2116,0.00559,0
2117,0.00285,0
2118,0.00466,0
2119,0.00553,0
2120,0.00681,0
2121,0.00597,0
2122,0.00197,0
2123,0.00426,0
2124,0.00338,0
2125,0.00533,0
2126,0.00707,0
2127,0.00534,0
2128,0.00169,0
2129,0.00843,0
2130,0.0036,0
2131,0.0017,0
2132,0.00137,0
2133,0.00675,0
2134,0.01382,0
2135,0.00142,0
2136,0.00437,0
2137,0.00624,0
2138,0.00462,0
2139,0.00491,0
2140,0.00401,0
2141,0.00624,0
2142,0.00217,0
2143,0.00157,0
2144,0.0028,0
2145,0.00049,0
2146,0.00242,0
2147,0.00142,0
2148,0.00728,0
2149,0.00805,0
2150,0.00422,0
2151,0.00392,0
2152,0.0048,0
2153,0.00155,0
2154,0.00329,0
2155,0.00662,0
2156,0.00649,0
2157,0.00567,0
2158,0.00248,0
2159,0.00104,0
2160,0.00176,0
2161,0.00052,0
2162,0.012,0
2163,0.008,0
2164,0.00348,0
2165,0.00653,0
2166,0.0048,0
2167,0.00308,0
2168,0.00251,0
2169,0.00151,0
2170,0.00149,0
2171,0.00558,0
2172,0.00399,0
2173,0.0024,0
2174,0.00607,0
2175,0.00222,0
2176,0.0033,0
2177,0.00754,0
2178,0.00387,0
2179,0.00358,0
2180,0.00229,0
2181,0.00318,0
2182,0.00564,0
2183,0.0006,0
2184,0.00281,0
2185,0.00036,0
2186,0.00736,0
2187,0.00241,0
2188,0.00598,0
2189,0.00467,0
2190,0.00235,0
2191,0.00438,0
2192,0.00479,0
2193,0.00375,0
2194,0.00066,0
2195,0.00804,0
2196,0.00282,0
2197,0.00322,0
2198,0.00041,0
2199,0.00783,0
2200,0.0004,0
2201,0.00596,0
2202,0.00918,0
2203,0.0009,0
2204,0.0013,0
2205,0.00447,0
2206,0.00464,0
2207,0.00634,0
2208,0.00249,0
2209,0.00227,0
2210,0.00143,0
2211,0.00068,0
2212,0.0018,0
2213,0.00264,0
2214,0.00364,0
2215,0.00198,0
2216,0.00612,0
2217,0.004,0
2218,0.00236,0
2219,0.00156,0
2220,0.0047,0
2221,0.00225,0
2222,0.0044,0
2223,0.0068,0
2224,0.00387,0
2225,0.00065,0
2226,0.00449,0
2227,0.00253,0
2228,0.0058,0
2229,0.00487,0
2230,0.00366,0
2231,0.00813,0
2232,0.00232,0
2233,0.00584,0
2234,0.00199,0
2235,0.00446,0
2236,0.00137,0
2237,0.00636,0
2238,0.00339,0
2239,0.00524,0
2240,0.00066,0
2241,0.004,0
2242,0.00678,0
2243,0.00057,0
2244,0.00298,0
2245,0.0026,0
2246,0.00203,0
2247,0.00123,0
2248,0.00249,0
2249,0.01138,0
2250,0.00471,0
2251,0.00156,0
2252,0.00048,0
2253,0.00194,0
2254,0.01277,0
2255,0.00118,0
2256,0.0031,0
2257,0.00588,0
2258,0.00711,0
2259,0.00175,0
2260,0.00304,0
2261,0.00202,0
2262,0.00283,0
2263,0.00205,0
2264,0.00308,0
2265,0.00848,0
2266,0.00201,0
2267,0.00521,0
2268,0.00487,0
2269,0.00653,0
2270,0.01461,0
2271,0.0012,0
2272,0.00591,0
2273,0.00238,0
2274,0.00118,0
2275,0.00385,0
2276,0.00502,0
2277,0.00221,0
2278,0.00449,0
2279,0.00208,0
2280,0.00705,0
2281,0.00276,0
2282,0.00313,0
2283,0.00274,0
2284,0.00542,0
2285,0.00397,0
2286,0.00139,0
2287,0.00044,0
2288,0.00442,0
2289,0.00696,0
2290,0.00207,0
2291,0.00423,0
2292,0.00061,0
2293,0.00545,0
2294,0.00378,0
2295,0.00363,0
2296,0.00573,0
2297,0.00293,0
2298,0.00217,0
2299,0.00616,0
2300,0.00103,0
2301,0.00743,0
2302,0.0024,0
2303,0.00096,0
2304,0.00394,0
2305,0.00906,0
2306,0.00587,0
2307,0.00413,0
2308,0.00596,0
2309,0.001,0
2310,0.00569,0
2311,0.00781,0
2312,0.00393,0
2313,0.00057,0
2314,0.00103,0
2315,0.00277,0
2316,0.00111,0
2317,0.00897,0
2318,0.00189,0
2319,0.00299,0
2320,0.00648,0
2321,0.0033,0
2322,0.00159,0
2323,0.00616,0
2324,0.0041,0
2325,0.00915,0
2326,0.00185,0
2327,0.00239,0
2328,0.00312,0
2329,0.0028,0
2330,0.0014,0
2331,0.00558,0
2332,0.00203,0
2333,0.0008,0
2334,0.00184,0
2335,0.0039,0
2336,0.00227,0
2337,0.00123,0
2338,0.00135,0
2339,0.00734,0
2340,0.00238,0
2341,0.00193,0
2342,0.00147,0
2343,0.00715,0
2344,0.0037,0
2345,0.00403,0
2346,0.00298,0
2347,0.00302,0
2348,0.00485,0
2349,0.00221,0
2350,0.0047,0
2351,0.00634,0
2352,0.00184,0
2353,0.00223,0
2354,0.00784,0
2355,0.00724,0
2356,0.00604,0
2357,0.00169,0
2358,0.00646,0
2359,0.00637,0
2360,0.00201,0
2361,0.00288,0
2362,0.00127,0
2363,0.00553,0
2364,0.00152,0
2365,0.00844,0
2366,0.00253,0
2367,0.00248,0
2368,0.00257,0
2369,0.00147,0
2370,0.00615,0
2371,0.00041,0
2372,0.0014,0
2373,0.00878,0
2374,0.00051,0
2375,0.00478,0
2376,0.00149,0
2377,0.00065,0
2378,0.00293,0
2379,0.00594,0
2380,0.00451,0
2381,0.0048,0
2382,0.00451,0
2383,0.00209,0
2384,0.00644,0
2385,0.0031,0
2386,0.00344,0
2387,0.00481,0
2388,0.00075,0
2389,0.00175,0
2390,0.00331,0
2391,0.00114,0
2392,0.00465,0
2393,0.00319,0
2394,0.0044,0
2395,0.0021,0
2396,0.00413,0
2397,0.0013,0
2398,0.00183,0
2399,0.00413,0
2400,0.00533,0
2401,0.00449,0
2402,0.00378,0
2403,0.00323,0
2404,0.0052,0
2405,0.00272,0
2406,0.00206,0
2407,0.00404,0
2408,0.00215,0
2409,0.0024,0
2410,0.00364,0
2411,0.00411,0
2412,0.0004,0
2413,0.00263,0
2414,0.00391,0
2415,0.00523,0
2416,0.00178,0
2417,0.00045,0
2418,0.00341,0
2419,0.00713,0
2420,0.0022,0
2421,0.00662,0
2422,0.00316,0
2423,0.00423,0
2424,0.00118,0
2425,0.00441,0
2426,0.00507,0
2427,0.00317,0
2428,0.00315,0
2429,0.00215,0
2430,0.00425,0
2431,0.00264,0
2432,0.00201,0
2433,0.00165,0
2434,0.00364,0
2435,0.00784,0
2436,0.00363,0
2437,0.00327,0
2438,0.00082,0
2439,0.00588,0
2440,0.0081,0
2441,0.00379,0
2442,0.00654,0
2443,0.00895,0
2444,0.00316,0
2445,0.00304,0
2446,0.00327,0
2447,0.00121,0
2448,0.00135,0
2449,0.00282,0
2450,0.00631,0
2451,0.00245,0
2452,0.00141,0
2453,0.00281,0
2454,0.00796,0
2455,0.0018,0
2456,0.00579,0
2457,0.00215,0
2458,0.00411,0
2459,0.00212,0
2460,0.00285,0
2461,0.00431,0
2462,0.00146,0
2463,0.00656,0
2464,0.00157,0
2465,0.00828,0
2466,0.00119,0
2467,0.00069,0
2468,0.00142,0
2469,0.00341,0
2470,0.00291,0
2471,0.00564,0
2472,0.00852,0
2473,0.01,0
2474,0.00438,0
2475,0.00634,0
2476,0.00358,0
2477,0.00112,0
2478,0.00205,0
2479,0.00698,0
2480,0.0039,0
2481,0.00801,0
2482,0.00176,0
2483,0.00194,0
2484,0.00322,0
2485,0.00815,0
2486,0.00702,0
2487,0.00474,0
2488,0.002,0
2489,0.00352,0
2490,0.0009,0
2491,0.00558,0
2492,0.00701,0
2493,0.01041,0
2494,0.00482,0
2495,0.00735,0
2496,0.00842,0
2497,0.00212,0
2498,0.00057,0
2499,0.00775,0
2500,0.00723,0
2501,0.00282,0
2502,0.00353,0
2503,0.00265,0
2504,0.00231,0
2505,0.00354,0
2506,0.00871,0
2507,0.00531,0
2508,0.00573,0
2509,0.00342,0
2510,0.0026,0
2511,0.00326,0
2512,0.00336,0
2513,0.00083,0
2514,0.00182,0
2515,0.00235,0
2516,0.0075,0
2517,0.00562,0
2518,0.01115,0
2519,0.00457,0
2520,0.00131,0
2521,0.00141,0
2522,0.00327,0
2523,0.00244,0
2524,0.00152,0
2525,0.00394,0
2526,0.00305,0
2527,0.00548,0
2528,0.00201,0
2529,0.00709,0
2530,0.00089,0
2531,0.00525,0
2532,0.00377,0
2533,0.00109,0
2534,0.01138,0
2535,0.00317,0
2536,0.00265,0
2537,0.00276,0
2538,0.00654,0
2539,0.00139,0
2540,0.0013,0
2541,0.00949,0
2542,0.00836,0
2543,0.00685,0
2544,0.00142,0
2545,0.00354,0
2546,0.003,0
2547,0.01343,0
2548,0.00291,0
2549,0.00567,0
2550,0.00202,0
2551,0.00387,0
2552,0.00144,0
2553,0.0033,0
2554,0.0018,0
2555,0.00617,0
2556,0.00256,0
2557,0.00462,0
2558,0.00375,0
2559,0.00625,0
2560,0.00239,0
2561,0.00317,0
2562,0.0033,0
2563,0.00338,0
2564,0.00301,0
2565,0.00257,0
2566,0.00245,0
2567,0.00153,0
2568,0.00293,0
2569,0.00056,0
2570,0.0004,0
2571,0.00186,0
2572,0.00272,0
2573,0.00515,0
2574,0.00449,0
2575,0.00282,0
2576,0.00685,0
2577,0.0056,0
2578,0.00472,0
2579,0.00611,0
2580,0.00203,0
2581,0.00435,0
2582,0.00227,0
2583,0.00743,0
2584,0.00339,0
2585,0.00268,0
2586,0.00098,0
2587,0.00443,0
2588,0.00175,0
2589,0.00744,0
2590,0.00129,0
2591,0.00885,0
2592,0.00389,0
2593,0.00038,0
2594,0.00519,0
2595,0.0088,0
2596,0.00611,0
2597,0.00473,0
2598,0.00528,0
2599,0.00531,0
2600,0.00846,0
2601,0.00135,0
2602,0.00093,0
2603,0.00643,0
2604,0.00517,0
2605,0.00368,0
2606,0.00141,0
2607,0.0015,0
2608,0.00414,0
2609,0.00719,0
2610,0.00336,0
2611,0.0037,0
2612,0.00181,0
2613,0.00536,0
2614,0.00445,0
2615,0.00239,0
2616,0.00215,0
2617,0.00186,0
2618,0.00202,0
2619,0.00607,0
2620,0.00049,0
2621,0.00382,0
2622,0.00727,0
2623,0.0069,0
2624,0.00441,0
2625,0.00504,0
2626,0.00174,0
2627,0.00233,0
2628,0.00747,0
2629,0.00274,0
2630,0.00249,0
2631,0.00402,0
2632,0.00404,0
2633,0.00246,0
2634,0.00067,0
2635,0.00202,0
2636,0.00446,0
2637,0.00289,0
2638,0.00886,0
2639,0.00319,0
2640,0.00229,0
2641,0.00404,0
2642,0.00389,0
2643,0.00503,0
2644,0.00044,0
2645,0.00327,0
2646,0.00438,0
2647,0.00318,0
2648,0.00273,0
2649,0.00153,0
2650,0.00455,0
2651,0.00392,0
2652,0.00135,0
2653,0.00191,0
2654,0.00046,0
2655,0.0025,0
2656,0.00107,0
2657,0.0026,0
2658,0.00307,0
2659,0.00682,0
2660,0.00096,0
2661,0.00103,0
2662,0.0024,0
2663,0.00096,0
2664,0.00366,0
2665,0.00663,0
2666,0.00359,0
2667,0.00169,0
2668,0.00296,0
2669,0.00782,0
2670,0.00051,0
2671,0.00627,0
2672,0.00044,0
2673,0.00621,0
2674,0.00312,0
2675,0.00463,0
2676,0.00065,0
2677,0.00498,0
2678,0.00236,0
2679,0.00186,0
2680,0.001,0
2681,0.00145,0
2682,0.00673,0
2683,0.00462,0
2684,0.00349,0
2685,0.00371,0
2686,0.00244,0
2687,0.00137,0
2688,0.00284,0
2689,0.0042,0
2690,0.00508,0
2691,0.00032,0
2692,0.00236,0
2693,0.00198,0
2694,0.00219,0
2695,0.00441,0
2696,0.00385,0
2697,0.00129,0
2698,0.00309,0
2699,0.00225,0
2700,0.00299,0
2701,0.00263,0
2702,0.00124,0
2703,0.00703,0
2704,0.00194,0
2705,0.00679,0
2706,0.00179,0
2707,0.00331,0
2708,0.00392,0
2709,0.00643,0
2710,0.00221,0
2711,0.00754,0
2712,0.00208,0
2713,0.00163,0
2714,0.00697,0
2715,0.00367,0
2716,0.0009,0
2717,0.00377,0
2718,0.00308,0
2719,0.00306,0
2720,0.00312,0
2721,0.00466,0
2722,0.00593,0
2723,0.0045,0
2724,0.0054,0
2725,0.00496,0
2726,0.00371,0
2727,0.00373,0
2728,0.00979,0
2729,0.00106,0
2730,0.00204,0
2731,0.00099,0
2732,0.00741,0
2733,0.00272,0
2734,0.00161,0
2735,0.00727,0
2736,0.0052,0
2737,0.01283,0
2738,0.00808,0
2739,0.00378,0
2740,0.00647,0
2741,0.00628,0
2742,0.00083,0
2743,0.00172,0
2744,0.00537,0
2745,0.00224,0
2746,0.00556,0
2747,0.00274,0
2748,0.00574,0
2749,0.00265,0
2750,0.00247,0
2751,0.01279,0
2752,0.00649,0
2753,0.00497,0
2754,0.01051,0
2755,0.00754,0
2756,0.00426,0
2757,0.00165,0
2758,0.00127,0
2759,0.00146,0
2760,0.00251,0
2761,0.00165,0
2762,0.00283,0
2763,0.0072,0
2764,0.00451,0
2765,0.00241,0
2766,0.00384,0
2767,0.00161,0
2768,0.00129,0
2769,0.00447,0
2770,0.00801,0
2771,0.0029,0
2772,0.00248,0
2773,0.01207,0
2774,0.00287,0
2775,0.00329,0
2776,0.00048,0
2777,0.00234,0
2778,0.00404,0
2779,0.00749,0
2780,0.00111,0
2781,0.00193,0
2782,0.0012,0
2783,0.00192,0
2784,0.00364,0
2785,0.00057,0
2786,0.00206,0
2787,0.00537,0
2788,0.00135,0
2789,0.00209,0
2790,0.00246,0
2791,0.00624,0
2792,0.00423,0
2793,0.00521,0
2794,0.0039,0
2795,0.00306,0
2796,0.00493,0
2797,0.00151,0
2798,0.00203,0
2799,0.00943,0
2800,0.00506,0
2801,0.00164,0
2802,0.00247,0
2803,0.00938,0
2804,0.00289,0
2805,0.00213,0
2806,0.00617,0
2807,0.00077,0
2808,0.00105,0
2809,0.00162,0
2810,0.00193,0
2811,0.00103,0
2812,0.00611,0
2813,0.0087,0
2814,0.00816,0
2815,0.00302,0
2816,0.00401,0
2817,0.0034,0
2818,0.00213,0
2819,0.00526,0
2820,0.00716,0
2821,0.00103,0
2822,0.00341,0
2823,0.01406,0
2824,0.00098,0
2825,0.00557,0
2826,0.0037,0
2827,0.00177,0
2828,0.00579,0
2829,0.00188,0
2830,0.00155,0
2831,0.00271,0
2832,0.0069,0
2833,0.01012,0
2834,0.00478,0
2835,0.00171,0
2836,0.00316,0
2837,0.00292,0
2838,0.00647,0
2839,0.00223,0
2840,0.00145,0
2841,0.00169,0
2842,0.00264,0
2843,0.00455,0
2844,0.0041,0
2845,0.00039,0
2846,0.00052,0
2847,0.00532,0
2848,0.00499,0
2849,0.00133,0
2850,0.00186,0
2851,0.00103,0
2852,0.00044,0
2853,0.00411,0
2854,0.00633,0
2855,0.00323,0
2856,0.00297,0
2857,0.00453,0
2858,0.00737,0
2859,0.00321,0
2860,0.00298,0
2861,0.00194,0
2862,0.00301,0
2863,0.00488,0
2864,0.00067,0
2865,0.00199,0
2866,0.00804,0
2867,0.00145,0
2868,0.00145,0
2869,0.00038,0
2870,0.00498,0
2871,0.00472,0
2872,0.00269,0
2873,0.00222,0
2874,0.00712,0
2875,0.0044,0
2876,0.00513,0
2877,0.00322,0
2878,0.0072,0
2879,0.00149,0
2880,0.00195,0
2881,0.00065,0
2882,0.00835,0
2883,0.00228,0
2884,0.00307,0
2885,0.00136,0
2886,0.00153,0
2887,0.00173,0
2888,0.00215,0
2889,0.00227,0
2890,0.00122,0
2891,0.00272,0
2892,0.0037,0
2893,0.00225,0
2894,0.00161,0
2895,0.00295,0
2896,0.00096,0
2897,0.00273,0
